temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c3h6_kg_per_kg_ethane,y_c3h8_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual
750.8713989757306,0.18415761266828673,0.06110231337214152,1.1582978260599495,2.652485673094925,0.019121394652773294,0.9820566732696847,0.5080431366450968,0.017519329498548473,0.0002838744397783573,0.001244159510110138,6.707695732278458e-06,0.0,2.8554741104076993e-05,0.0,1.7179522924468328e-15,-2.721406536782252e-15
848.4004320822197,0.04463444094712685,0.3243728543661046,3.4829724325753677,0.4902109415218879,0.19013698248167077,0.9685006129476817,1.8381873564707045,0.17180186014335774,0.0050025816936688445,0.01211507201842395,0.0004117758209893637,0.0,0.0006965271322932788,-5.10702591327572e-15,-3.0095571500047316e-15,1.7019416170220287e-14
912.6982657991169,0.3342103235053795,0.3540615999742778,3.422377743789285,0.8450833543299405,0.8235635317605552,0.9047536302641424,4.932149146023477,0.6951664534856902,0.06222598899537156,0.048611396279263586,0.016383161451944312,0.0,0.0010822218932116823,-1.5543122344752192e-15,0.0,4.8843366362510275e-15
798.1060206896854,0.0373970220989743,0.39383029680071907,4.259767810907143,2.854854456755803,0.011065677557566711,0.9785943914590586,0.7872759872985398,0.010102807968559193,0.00017473077391599745,0.0007175232256209907,2.2125913172009843e-06,0.0,1.7478576629511644e-05,-2.220446049250313e-15,-4.856927280695767e-16,5.404455232598163e-15
916.7222902549871,0.03203771253964513,0.4474923546653474,1.5015925150804652,3.1361112344170143,0.11214187126868524,0.9532207003295238,1.9027932158804843,0.09972926728771542,0.0037608454347640664,0.007023225616535649,0.00039698187384302406,0.0,0.0009347051006062299,-6.661338147750939e-16,8.296438705358225e-16,1.3377284323262753e-15
898.6086912486643,0.22526825417416796,0.29452799700392335,2.8472375115077884,2.554333919894432,0.5146453869558529,0.9518497298286318,3.539387528442228,0.4570227716926553,0.02018680954114048,0.032140463146074084,0.0033611704081269764,0.0,0.0017845775535335123,-1.1102230246251565e-16,4.19718124106144e-15,-1.9195675957156796e-15
994.3711052775791,0.08770448570318638,0.28641080547839126,2.355765761812185,1.6797233876356623,0.8826815652659943,0.8899595856094695,5.669863447521654,0.7328847858683551,0.06507184741625709,0.053239995722559455,0.029844558367840213,0.0,0.0014466873471802868,6.661338147750939e-16,-2.0429243659659015e-15,-2.322317899224778e-16
800.7068313760733,0.0904232582125183,0.14849632054173784,4.43939151408833,2.738941553904076,0.03495135316181808,0.9770872459726249,0.8261896907759991,0.031860948701860264,0.0006895077135068538,0.0022524313125022737,1.6234327794170758e-05,0.0,7.733212609095193e-05,6.661338147750939e-16,6.836633254424325e-16,-7.054657494718021e-15
790.8370716615383,0.8938283031714623,0.3915670959809497,2.42806842892531,1.5107956463572114,0.33169839131675494,0.976243421098105,2.234149155845576,0.30210843421468,0.006998167738828542,0.02138544228542717,0.0006595847065559322,0.0,0.0004988349873309734,9.103828801926284e-15,4.497302949279928e-15,-2.310169183806116e-14
979.8822404957241,0.9230327157861546,0.16471695928988614,2.0064693919226504,0.4567892779726798,0.9697498150274766,0.6238616172302507,5.413534381130598,0.5644290224368812,0.23779530600359186,0.04458219689835252,0.12223465622992918,0.0,0.0006120984373262639,1.2434497875801753e-14,-8.854827241651739e-14,6.642608454960548e-14
